c,Rg
0,2.240084815648729
1,2.151501121868171
2,2.1763903993539393
3,2.2316131434681954
4,2.286442805779318
5,2.3092644789629446
6,1.6172456696803985
7,2.105052376569286
8,2.762460192075172
9,2.252703794643228
10,2.9282964758712535
11,2.139453487692592
12,1.9526561955705362
13,2.4039364604123796
14,2.0791326447583858
15,2.0984775166057887
16,1.6308614523619107
17,1.7310142304152212
18,2.083387677725872
19,2.260144160070326
20,2.120929495150652
21,1.53790511670909
22,1.9242548486622035
23,1.9986518631567631
24,2.0840475999602313
25,2.215466490741848
26,2.5218413144565623
27,1.720634471873675
28,2.5547561865078245
29,2.416175751057857
30,1.854254768498655
31,2.278628962205124
32,2.0897373736668445
33,2.1155699220068334
34,1.729021281447976
35,2.0988640346863825
