c,Rg
0,2.1799731686422197
1,1.7537824618235864
2,1.896185503293388
3,1.8614223090153401
4,1.7541862322455959
5,2.984588700122682
6,3.025301109790561
7,2.0056806632412845
8,2.263468128182944
9,2.04005284220777
10,2.2985449609046156
11,2.175079271337024
12,2.542309903729284
13,2.222173309825316
14,1.7238650744475335
15,1.4027020883993864
16,1.9859223703861137
17,2.032648590730823
18,2.714280091552823
19,2.27163243430798
20,1.882353107150728
21,2.2713693419168974
22,2.127460251896613
23,2.813380314603769
24,2.4977637878110093
25,2.241999174486913
26,2.335708369852709
27,2.7160116843636737
28,2.2051720730364783
29,2.7419317683706135
30,1.9033186463122778
31,2.485799270315284
32,2.3272801426772842
33,2.2545944698104803
34,1.5585009306381565
35,1.9351222344079457
