c,Rg
0,2.0092029489576206
1,3.008792020146956
2,2.162924123703835
3,2.2924490789110235
4,1.8432122896996972
5,2.5881391272109004
6,2.833943392959711
7,3.2170671633337093
8,2.49096823602791
9,2.6335499463841576
10,2.4188498013725446
11,2.4733471718503246
12,2.1878189270824038
13,2.944776408710855
14,1.984141701870106
15,1.7391296657811341
16,2.269243770620512
17,2.802156364908997
18,2.4498775235509225
19,2.021645292132128
20,1.6379814148823546
21,2.733525440269397
22,2.604680825456355
23,1.9062892364486559
24,2.3350429579131946
25,2.133004219147257
26,2.3963354853609293
27,1.6118419202266705
28,1.7412081376446644
29,2.6573304138552283
30,2.052791642446939
31,1.838790615948428
32,1.826860144263923
33,2.3101678924485123
34,2.0072455252409953
35,2.2776388788611768
