c,Rg
0,5.33138023395443
1,5.0569236611797885
2,4.51420287858222
3,3.3755806555465386
4,4.826758220089339
5,5.214646747249519
6,5.080206347128038
7,4.580712462859899
8,5.197127529703307
9,5.31654570134594
10,5.249198710289028
11,4.017928627800648
12,4.40294840684058
13,4.456831882189411
14,3.6549594298432373
15,4.653451330034515
16,4.133684149448286
17,3.5015424070686336
18,3.900561582195569
19,3.697660983392068
20,3.3971587055214236
21,3.2470436431159957
22,4.944402368780276
23,4.5523963510002075
24,4.439628653401093
25,4.609830710915532
26,3.555728624346915
27,4.623619056637343
28,5.256526867970904
29,3.3783374257909755
30,4.289983826193287
31,4.045033036354585
32,4.7068886948917745
33,4.166486157435303
34,5.249356580963042
35,5.256791491299612
