c,Rg
0,4.269851498939981
1,4.60046331601503
2,3.970731561425426
3,4.517933450030001
4,3.8945457022482097
5,3.6964650563071735
6,4.279339581348972
7,4.95596147621226
8,3.4077780185481563
9,4.2594804742480035
10,4.361225865957873
11,3.468224590276703
12,2.835734574656098
13,3.7982151744470722
14,3.7442474320616155
15,4.111342247016174
16,2.7560827703644892
17,3.13148783240491
18,4.773377769630223
19,3.369145759773536
20,2.9290216088823926
21,4.3912986269895145
22,3.192984255269668
23,4.527103459453959
24,3.866181190347912
25,3.2585139289252703
26,3.7343672125140563
27,4.226725284910294
28,4.311769376404541
29,3.5689575767862527
30,3.471250638098609
31,3.5882383311173744
32,4.304665567044669
33,3.465760283285617
34,3.822045728729577
35,4.290802177646973
