c,Rg
0,2.726055594095616
1,2.743966513079196
2,1.8612734339961983
3,2.3935147858536405
4,1.9297382928262576
5,2.7599864102020506
6,1.8851664496537168
7,2.8603975247681923
8,2.520116161092579
9,2.4226284810304697
10,1.9456360730619693
11,2.2768791515141946
12,2.282203217200432
13,2.0863151273477363
14,1.6141798200014768
15,2.09162256360941
16,2.781897769041846
17,2.0991015825109565
18,1.930741214611632
19,2.143536097316767
20,1.9771199142692382
21,2.6383917432405672
22,1.956802281299774
23,1.7407329174804504
24,2.079927732614766
25,1.7590949246700702
26,1.9618573199139635
27,2.1051825115652085
28,2.325492707986847
29,1.9567834878953778
30,2.147995446294056
31,2.1443640803977297
32,2.136008471167659
33,1.8482490069522555
34,2.1472005463160633
35,2.6268997017016087
