c,Rg
0,2.6138712413965615
1,2.1484980725381164
2,2.065314715146338
3,1.8393403684473413
4,2.7039787595874345
5,2.3725907251989335
6,1.8550901999094278
7,2.3866150799825263
8,2.920243133798965
9,2.019279746196648
10,1.970626083735826
11,2.4982703092539844
12,2.445131372135248
13,2.4470760142872554
14,1.914755611011494
15,2.0154263558115937
16,2.4220391372766876
17,1.7822772730975394
18,3.0356537912285053
19,1.7596906396580054
20,2.3641772585827816
21,2.2585522730501504
22,1.8907358176382019
23,2.395459435640687
24,2.6440141865353146
25,2.380321984501257
26,2.281857770808689
27,2.0964759032481153
28,2.1972176805451027
29,2.0480672014853423
30,1.9011584858974804
31,1.868892433501725
32,3.0647479151473456
33,2.067730364554334
34,2.1518806457143485
35,1.833536968866459
