c,Rg
0,1.9212572928423721
1,1.791887535086954
2,1.9483375675944867
3,1.7650819415823165
4,2.0659372782589505
5,3.1978767241718367
6,1.6528560138741666
7,2.1364610180857504
8,1.7120076437329363
9,2.7144977007173905
10,2.240343294899244
11,1.7926619250154223
12,1.8742042817153095
13,2.7674621036971763
14,2.3512338192744675
15,1.9643755738147428
16,2.0072463016281783
17,2.2204385558713393
18,2.041228059428931
19,2.2763278333755004
20,2.1328239141804466
21,1.9709663108485642
22,2.281059493831759
23,2.2020283626919976
24,2.11335717885075
25,2.5341491814413764
26,2.1673437833901663
27,2.16625097627214
28,2.5889064576380503
29,2.2326019582764856
30,1.9799552557065525
31,2.4043157734998117
32,2.9748211777180833
33,2.411348843800913
34,2.2237791176508517
35,2.0739474233692614
