c,Rg
0,2.1794192511079644
1,1.8833527060537547
2,2.30457484699456
3,2.7165068869597953
4,2.037143379882722
5,2.0926614664345498
6,2.02806705988732
7,1.9565612955386806
8,2.3935324211090183
9,2.3808929238838106
10,2.4032721421012644
11,2.5144441518156655
12,2.1597744253046427
13,1.675624502715331
14,1.5701361526313569
15,2.0234744339625346
16,2.5275000223343222
17,2.0036374660601655
18,2.251937334962942
19,1.8500822529282313
20,1.6796514556597748
21,2.286368765444455
22,3.1352255779927547
23,2.3146502681182746
24,2.3113165963147497
25,2.4507773437829887
26,1.9154206948083234
27,2.5949584289733814
28,2.7937177226233865
29,2.0663391838950353
30,2.352783705847182
31,2.2395732190308046
32,1.8868836307785386
33,1.8988502099165168
34,2.531792401066881
35,1.635359300001073
