5.766281,0.000000,0.000000
4.488484,0.630804,0.105134
4.430049,0.607511,0.101252
4.428430,0.618322,0.103054
4.220931,0.638265,0.106378
3.904260,0.540641,0.090107
3.501517,0.607948,0.101325
2.866035,0.649836,0.108306
2.541703,0.536662,0.089444
2.343446,0.356154,0.059359
2.248981,0.394777,0.065796
2.207762,0.336001,0.056000
2.259133,0.347253,0.057876
2.313523,0.340972,0.056829
2.304859,0.375230,0.062538
2.307138,0.356315,0.059386
2.265896,0.388245,0.064708
2.253998,0.321935,0.053656
2.204694,0.350974,0.058496
2.273872,0.353064,0.058844
2.293974,0.373718,0.062286
2.263618,0.279652,0.046609
2.318652,0.429282,0.071547
2.238482,0.382114,0.063686
2.233811,0.353583,0.058931
2.295329,0.325396,0.054233
2.222167,0.321641,0.053607
2.268112,0.446012,0.074335
2.217766,0.362623,0.060437
2.232710,0.381706,0.063618
2.151338,0.302476,0.050413
2.216100,0.336875,0.056146
2.309011,0.371936,0.061989
2.253821,0.374039,0.062340
2.325070,0.407154,0.067859
2.263959,0.363432,0.060572
2.197113,0.410195,0.068366
2.206451,0.349673,0.058279
2.413074,0.465175,0.077529
2.222022,0.348202,0.058034
2.266955,0.360207,0.060034
