c,Rg
0,2.7611257565710403
1,2.3200046523660243
2,2.6513516994921664
3,2.704340350843436
4,1.8351989024081288
5,1.9024812257943569
6,2.3937525454816755
7,1.6290354030222918
8,2.2271761205840903
9,2.9038404948619343
10,2.3468700012782984
11,2.3485818820939586
12,2.3814214883132303
13,2.026412796964133
14,1.863139079161832
15,2.3849420647470665
16,3.0759345044067503
17,2.277013886848299
18,2.390763116852023
19,1.845487988906999
20,2.6856291951980262
21,2.5278955059297843
22,1.6109962796046429
23,1.9262042001044435
24,2.14413743164938
25,2.064755926156891
26,2.3939285638882377
27,2.541394647216366
28,1.9262973263232235
29,2.053069794843809
30,2.8769221749293115
31,2.172804081043664
32,1.9297569130074388
33,2.543626268735248
34,2.2326329038603725
35,2.172997050205085
