c,Rg
0,2.296476739551263
1,2.698047199346224
2,2.0483394212141692
3,2.020043511734339
4,2.7928036478420752
5,2.047582633375269
6,2.452280610227957
7,1.8282204322509907
8,2.8505083230188966
9,2.5250388132660455
10,1.7199208117817517
11,2.027759644262604
12,2.1690024182098093
13,2.3992122179373796
14,1.8891309158181706
15,2.1653511445028952
16,2.8567425663682053
17,2.3195811788553558
18,2.3315400586307753
19,2.5290021281129835
20,1.8234852633898637
21,2.046875959822676
22,2.4203552067000413
23,2.5815013841754957
24,2.326193968266619
25,3.0250861881771236
26,2.7855057184109313
27,2.4276081310005537
28,2.6217261605667366
29,1.750006663215886
30,2.177648837645776
31,1.919084104592605
32,2.2215713796094874
33,2.060628129867202
34,2.24001318864421
35,2.00829079871417
