c,Rg
0,2.0103846943806554
1,2.2751771905502216
2,2.5800166613803097
3,1.7695330550741344
4,2.0733823485792486
5,2.2302206614368902
6,1.9906628844432703
7,3.505375960578266
8,2.455832801922802
9,1.8030999223559407
10,2.2893171339288054
11,1.6669973398898992
12,2.203130142706055
13,2.3506887007428263
14,2.394359625954297
15,2.4917232800012123
16,1.8696498983766985
17,2.405285271958401
18,2.085571068101013
19,2.1623367429473137
20,1.558464128685675
21,2.410125419869265
22,1.892155522677774
23,2.873558723221086
24,2.7312457621019757
25,2.8797206832955173
26,2.485549564180928
27,2.7454565969980296
28,2.435607473691112
29,2.6480225682761844
30,2.85307470715367
31,1.8452165850110926
32,2.168849957696475
33,1.6537998398234293
34,1.848730550242517
35,2.4887366486030618
