c,Rg
0,2.4097083827924077
1,2.0921408333092684
2,2.1614412839815937
3,2.0976157072733796
4,2.5172942324051037
5,2.232165118332423
6,2.359761066231071
7,1.8328590478812057
8,2.2217989513005
9,2.325289786542744
10,2.08635735572792
11,2.2206557705776913
12,3.0549095657482237
13,2.5941136393959305
14,2.5749078930517104
15,1.735060947949668
16,2.732259445971411
17,1.6660692857441433
18,2.4186020989612986
19,1.8474709879724767
20,2.092756071356621
21,1.9570676663058946
22,2.6298374189481755
23,2.6470474294768502
24,2.248665563462028
25,1.7263428960956746
26,2.0101728258535383
27,2.164762279281492
28,1.8391431736817014
29,2.193612324751117
30,1.8313051913048246
31,1.8664553183775925
32,1.614143109547601
33,2.4080042034847033
34,2.2574157073078056
35,1.9253907024289905
