c,Rg
0,2.022499441236017
1,1.7597431075301873
2,2.6394468495311663
3,3.791697884431195
4,2.2240574816537455
5,1.9853771873878274
6,2.029575449546037
7,2.6183263123415315
8,2.5287774329505557
9,2.497651614336955
10,2.1769651853210696
11,2.7385421972465567
12,2.0193997171932057
13,2.409442252929088
14,1.910540986867332
15,2.741268108941554
16,1.7976731957728023
17,2.2108205546357667
18,2.2051262498777704
19,2.0095461474173715
20,1.5887342158460616
21,1.9687486395169904
22,2.0311411002438997
23,2.184588601407597
24,1.9492316885634708
25,2.3495792146893026
26,2.277688539748137
27,2.5077248693188006
28,1.9053598757977455
29,2.147394334070946
30,2.4946896978381905
31,2.518122581210057
32,2.09307405967873
33,2.0898045523206235
34,1.6582191863864078
35,2.337402553562394
