c,Rg
0,2.544804328627252
1,2.879730494699113
2,1.978693106421509
3,2.5940088219973347
4,2.149585760792065
5,2.2979416953656595
6,2.338315415357817
7,1.887663388848764
8,2.0446554318270844
9,1.8137439178119934
10,2.18860614330217
11,2.7201971137584864
12,2.1559844431720747
13,2.0760162393150976
14,2.362050278973756
15,2.2773697361869023
16,2.157564426245483
17,1.7196041461917915
18,3.064375811319493
19,2.207736275667907
20,2.6413260340026183
21,2.2319391314504977
22,2.311078896208435
23,1.6641850088256414
24,2.7077346463418452
25,2.2230204094879564
26,2.007882168480013
27,1.5371599217062617
28,2.999486898937884
29,1.7720635643791112
30,1.4888612409825168
31,2.1574718873950594
32,2.7188749391062474
33,2.02901719098188
34,1.894515282202812
35,1.9067764088639232
