c,Rg
0,2.19150086057478
1,2.2956519824006425
2,1.7421499785609735
3,2.3386665466457592
4,1.9236495128011235
5,1.466639931066927
6,1.9752059396427504
7,2.3844042325285364
8,2.1944184901927892
9,2.556355434656926
10,2.01481661202701
11,2.5256560385373144
12,2.829729692126087
13,2.4889238336879655
14,1.7175913147486512
15,2.0013607410209686
16,2.4615893490182312
17,2.3577645687812003
18,2.129173526934806
19,2.8739647023058583
20,2.62168032702311
21,2.137207976543228
22,2.7832339261190393
23,1.6985548834229645
24,2.8759434772957553
25,2.5101674750900584
26,1.5827595218794293
27,2.160676760323024
28,2.3331100812863506
29,1.4783540488326874
30,1.5962517894743296
31,1.869675350802914
32,2.320567152228093
33,2.3698606978681256
34,2.5048565661730016
35,1.8221253738697565
