c,Rg
0,5.631822095920644
1,4.705566670657212
2,4.0978320542086655
3,4.244561327110259
4,4.8731914026231316
5,4.740614251233694
6,3.369734221240601
7,4.44738277328363
8,5.081144585238644
9,4.231829869418194
10,5.474592642937006
11,4.792671713115765
12,3.499560799071792
13,4.932058286151939
14,3.0395518040329566
15,4.906399305447937
16,4.559371501566855
17,4.776245278929884
18,3.7942637648033903
19,3.663429090142185
20,3.71708943401958
21,3.571352120836029
22,4.315738542937929
23,4.221641715967853
24,4.901851668114815
25,4.0944114079193366
26,4.169881228500399
27,4.894523678091669
28,4.422226649279749
29,3.704881051207988
30,4.26870231737937
31,4.350453551447251
32,5.271883842166859
33,3.4686148579223954
34,4.550594877342961
35,5.13819851444064
