c,Rg
0,2.4682148599747147
1,2.510713965747592
2,1.8077770877516952
3,2.2424692210596784
4,1.967476449668458
5,2.682849121437879
6,2.3118235279320087
7,2.5691888050900427
8,2.2454440975005365
9,2.430349052502541
10,2.07008898687955
11,2.7922996196325354
12,1.6917593231899153
13,2.0127679660855096
14,2.3293235506901997
15,2.9871162564754656
16,2.1702288760865756
17,1.723286160131277
18,2.591689597559862
19,2.6710453648524957
20,2.674257419827044
21,2.3723800203593015
22,2.0285682952516044
23,2.015818913320341
24,2.4916068746293023
25,1.9847444400980194
26,2.5387671512960774
27,1.8943351934121904
28,2.611023574501004
29,2.613266604654029
30,2.032685524669273
31,2.1096830726201503
32,1.5782295623260894
33,1.7162806091370955
34,2.276590292410999
35,1.6185128920709901
