c,Rg
0,2.1126245303176807
1,2.2534685307099367
2,2.103656700699998
3,2.29208910684118
4,2.4032663474945926
5,2.3864331500379388
6,2.1063705825423975
7,2.7164117298193218
8,2.0140088777857956
9,1.9807751776514162
10,1.7989184615206995
11,1.8148523176556266
12,2.87551159582082
13,2.5141352808072996
14,2.0790908581637306
15,1.9008874418281587
16,1.8062244470995295
17,2.0208511063410883
18,2.078506162175133
19,2.0926812124879413
20,2.505136805386085
21,2.047786045928627
22,2.040524456040653
23,2.760060893639849
24,1.6669560125270253
25,2.9574270848999817
26,2.6801967376668454
27,2.13294019721604
28,1.6442713555249937
29,2.0950658291566877
30,2.037823758571874
31,2.3751171634468897
32,2.4673864774088394
33,1.9617016790021875
34,1.4782866664825198
35,2.271256673540003
