c,Rg
0,1.4820787900108416
1,2.1503043508768704
2,2.263133595482158
3,2.4138203195142753
4,2.459738217514213
5,2.0107449093557346
6,2.7445910378415217
7,1.8832999223968547
8,2.6179711201806635
9,2.1465139266028532
10,1.9349772962750753
11,1.8808907174261877
12,2.6845141563046377
13,1.9808387727172545
14,1.922207348779002
15,2.6732568962970995
16,2.074990530725381
17,1.62328736685776
18,2.4183099073113024
19,1.9435339474524236
20,2.8378061560649273
21,2.4192589946717162
22,1.9391898990300047
23,2.9845250587991385
24,2.25419658479468
25,2.2931196634497732
26,1.9496567790767685
27,2.63580251680584
28,2.1289445086474186
29,2.7398215396992556
30,1.982302681882865
31,2.273730510790581
32,1.962072571007505
33,2.3526124115544405
34,2.2240080648459886
35,2.0925068112195
