19.000000,0.000000,0.000000
12.734468,2.040895,0.340149
12.653502,1.990474,0.331746
12.556539,2.238745,0.373124
11.900047,2.121720,0.353620
10.754844,2.183248,0.363875
9.442810,2.387712,0.397952
7.713624,2.317347,0.386225
6.244998,1.868162,0.311360
5.537749,1.709151,0.284858
5.217492,2.152729,0.358788
4.881940,1.372707,0.228784
5.456902,1.927452,0.321242
5.627314,1.855764,0.309294
5.597619,1.734353,0.289059
5.562773,1.823193,0.303865
5.265190,1.781756,0.296959
5.238745,2.024201,0.337367
5.055250,1.581559,0.263593
5.802298,1.830255,0.305043
5.380004,1.943781,0.323963
5.180090,1.450619,0.241770
5.400617,2.257422,0.376237
5.338539,2.281537,0.380256
4.938511,1.884368,0.314061
5.254628,1.781765,0.296961
5.174725,2.010232,0.335039
5.441609,1.916072,0.319345
4.966555,1.597788,0.266298
5.196152,1.686914,0.281152
4.824705,1.473029,0.245505
5.126185,1.551888,0.258648
5.792716,1.831752,0.305292
5.467073,2.513696,0.418949
5.328122,2.478013,0.413002
5.768689,1.875576,0.312596
4.870546,1.778846,0.296474
4.760952,1.813282,0.302214
5.967505,2.012759,0.335460
5.333333,1.824107,0.304018
5.552777,1.854809,0.309135
