c,Rg
0,2.2954657814918527
1,2.320565650137914
2,2.6115676617886043
3,2.0332550086499235
4,2.349976746480697
5,2.011017127848492
6,1.5906016961200564
7,2.619468351001782
8,1.8737479383577713
9,2.3350319217089948
10,2.269358653210197
11,2.312120160069541
12,2.420402334840222
13,2.3090983906711293
14,2.8366273328902407
15,2.321280123767918
16,2.1269820132995947
17,2.405425769920993
18,2.024685605445942
19,3.1077792802739386
20,2.0039325913313553
21,2.4055114417936156
22,2.6771011027788996
23,2.2444042645432662
24,2.219766372774396
25,2.573804810975378
26,2.889910020640781
27,2.553824973270486
28,1.9265087531854093
29,2.2435456004057506
30,1.5643962365398352
31,2.2373888442780796
32,3.121939637901412
33,1.9209227741374717
34,2.0856015733835647
35,2.562721003250256
