c,Rg
0,2.2323460611876467
1,2.2894810299934787
2,2.483045057061994
3,2.5260750179082176
4,2.8991924255557784
5,2.004013968763691
6,2.415782598600296
7,2.1205335003484382
8,1.958701041966333
9,1.740344971578911
10,1.5679410729042085
11,1.6101539110594367
12,3.010368912508897
13,2.054359244168362
14,2.3262732687928134
15,2.062537877009778
16,2.233473649184158
17,2.3373212903877807
18,2.0542790514922746
19,2.777581753594302
20,1.762280344922453
21,2.777413119667292
22,2.2266100902717567
23,2.9484823752059297
24,1.6232871406193055
25,2.3572645156833802
26,2.378834123704299
27,2.1394257906503795
28,2.9584127998979453
29,2.4108361765370954
30,2.153023094557975
31,2.8747137950759547
32,2.384915576430327
33,3.3973556415247432
34,3.2850780396666384
35,2.909334992347908
