Re,Rx2,Ry2,Rz2
4.358898943540674,9,9,1
5.385164807134504,9,4,16
2.23606797749979,0,1,4
3.0,0,0,9
2.23606797749979,0,1,4
3.0,1,4,4
4.358898943540674,9,1,9
3.0,4,1,4
5.916079783099616,25,9,1
3.605551275463989,9,0,4
7.0,4,9,36
5.744562646538029,16,16,1
4.123105625617661,9,4,4
7.681145747868608,9,1,49
2.23606797749979,4,0,1
4.123105625617661,0,16,1
3.0,0,9,0
4.123105625617661,16,0,1
5.0,9,0,16
5.385164807134504,9,4,16
1.0,0,0,1
3.0,0,9,0
1.7320508075688772,1,1,1
4.358898943540674,1,9,9
1.7320508075688772,1,1,1
4.123105625617661,1,16,0
4.123105625617661,4,4,9
4.58257569495584,16,4,1
2.23606797749979,1,0,4
2.23606797749979,1,0,4
4.58257569495584,1,4,16
3.0,0,0,9
4.123105625617661,16,0,1
2.23606797749979,1,0,4
2.23606797749979,1,4,0
3.605551275463989,4,9,0
