Re,Rx2,Ry2,Rz2
5.385164807134504,16,4,9
3.3166247903554,1,1,9
3.3166247903554,9,1,1
4.58257569495584,4,16,1
6.708203932499369,0,36,9
2.23606797749979,0,4,1
3.0,0,0,9
2.23606797749979,0,1,4
4.358898943540674,9,9,1
2.23606797749979,4,1,0
5.385164807134504,9,16,4
6.4031242374328485,1,4,36
3.0,1,4,4
4.123105625617661,4,4,9
3.0,4,4,1
2.23606797749979,0,4,1
3.3166247903554,9,1,1
3.0,1,4,4
4.358898943540674,9,1,9
3.3166247903554,1,9,1
3.0,4,1,4
3.605551275463989,4,9,0
2.23606797749979,0,1,4
4.58257569495584,1,4,16
1.7320508075688772,1,1,1
1.7320508075688772,1,1,1
5.0,9,16,0
4.58257569495584,4,1,16
3.3166247903554,1,9,1
3.605551275463989,4,0,9
3.3166247903554,1,9,1
4.123105625617661,0,16,1
4.123105625617661,0,1,16
6.708203932499369,25,4,16
7.681145747868608,1,9,49
8.306623862918075,1,4,64
