Re,Rx2,Ry2,Rz2
4.123105625617661,1,0,16
2.23606797749979,0,1,4
4.358898943540674,1,9,9
5.196152422706632,1,1,25
3.0,0,0,9
4.58257569495584,4,1,16
7.0,36,9,4
5.0,0,0,25
5.744562646538029,16,16,1
5.196152422706632,9,9,9
4.123105625617661,16,1,0
4.58257569495584,4,1,16
2.23606797749979,1,4,0
5.0,9,0,16
3.3166247903554,1,1,9
5.916079783099616,25,9,1
4.358898943540674,9,1,9
3.0,1,4,4
4.58257569495584,16,1,4
5.196152422706632,1,1,25
3.0,0,0,9
4.58257569495584,4,1,16
4.123105625617661,9,4,4
4.58257569495584,16,1,4
5.0,9,16,0
3.3166247903554,9,1,1
4.123105625617661,1,0,16
6.708203932499369,0,9,36
1.7320508075688772,1,1,1
4.123105625617661,1,16,0
5.744562646538029,4,4,25
1.0,0,1,0
5.744562646538029,1,16,16
3.3166247903554,1,1,9
6.557438524302,9,9,25
4.123105625617661,4,4,9
