Rg,Rgx2,Rgy2,Rgz2
2.1354156504062622,1.2600000000000002,1.1600000000000006,2.1399999999999997
1.4474114826130127,0.6,0.5474999999999997,0.9475000000000001
2.591331703969988,5.3275000000000015,0.64,0.7475000000000003
1.6155494421403511,1.56,0.3399999999999999,0.71
1.8774983355518589,0.7275000000000003,1.0474999999999999,1.75
2.72304976083802,0.44750000000000006,5.1274999999999995,1.8400000000000005
2.7422618401604177,4.6899999999999995,0.7399999999999999,2.0900000000000007
2.216979927739536,3.4474999999999993,0.5275,0.9399999999999998
2.448468909339059,0.5875,1.2600000000000002,4.147499999999999
2.178302091079196,2.1475,0.5474999999999997,2.05
1.5198684153570663,0.51,0.9399999999999998,0.8600000000000003
1.8774983355518586,1.6099999999999999,0.5875,1.3275
1.6077935190813526,0.5275,1.5100000000000002,0.5474999999999999
2.1494185260204675,1.75,0.21000000000000002,2.6599999999999997
1.5280706789936127,0.96,0.5475000000000001,0.8275000000000003
1.8261982367749676,1.3400000000000003,1.6475000000000004,0.34750000000000003
1.647725705328408,1.0399999999999998,1.0875,0.5875
2.117781858454737,0.71,0.7474999999999996,3.0275000000000007
1.7435595774162693,0.8,0.9399999999999998,1.3
2.704625667259704,4.6274999999999995,0.33999999999999986,2.3474999999999993
1.7073371078963875,0.6599999999999999,0.7275,1.5275000000000005
1.7219175357722565,1.05,1.1275,0.7875
2.164486082191336,0.2475000000000001,1.4099999999999997,3.0275
2.2483327155917117,2.8475000000000006,0.9475,1.2599999999999998
1.8110770276274835,1.94,0.49000000000000005,0.85
2.2483327155917117,2.6599999999999997,0.4475000000000001,1.9475000000000005
1.6926310879810758,1.0274999999999999,0.7475000000000003,1.09
2.1142374511865976,3.1599999999999997,0.6599999999999999,0.65
1.5604486534327238,0.24750000000000005,1.1400000000000001,1.0475
1.9887181801351341,0.8875,1.8399999999999999,1.2275
2.318404623873926,0.1875,1.44,3.7475
1.9987496091306685,0.43999999999999995,1.4275,2.1275
1.7958284996067972,0.3875,2.1900000000000004,0.6475
1.8371173070873834,1.8474999999999995,0.24000000000000005,1.2875
2.8098042636454235,3.3475,0.2875,4.26
2.363260459619295,0.44750000000000006,2.7875,2.35
