Re,Rx2,Ry2,Rz2
2.23606797749979,1,0,4
2.23606797749979,1,0,4
5.916079783099616,9,1,25
5.916079783099616,1,9,25
1.7320508075688772,1,1,1
3.0,1,4,4
4.358898943540674,9,9,1
1.7320508075688772,1,1,1
7.0,4,36,9
4.358898943540674,1,9,9
4.58257569495584,4,1,16
2.23606797749979,4,0,1
4.58257569495584,4,16,1
3.3166247903554,1,9,1
1.0,1,0,0
4.123105625617661,9,4,4
1.0,0,0,1
3.0,4,4,1
4.58257569495584,16,1,4
3.3166247903554,9,1,1
3.3166247903554,1,1,9
2.23606797749979,4,0,1
5.916079783099616,9,1,25
3.605551275463989,9,0,4
4.58257569495584,4,1,16
3.0,9,0,0
4.58257569495584,4,1,16
3.3166247903554,1,1,9
3.0,4,4,1
1.7320508075688772,1,1,1
3.3166247903554,1,1,9
2.23606797749979,0,1,4
5.744562646538029,1,16,16
4.123105625617661,4,4,9
1.7320508075688772,1,1,1
3.0,4,1,4
