x,y,z
1,2,5
2,2,5
1,2,5
2,2,5
2,3,5
1,3,5
2,3,5
1,3,5
1,3,4
2,3,4
2,4,4
3,4,4
2,4,4
2,3,4
2,4,4
1,4,4
1,4,5
2,4,5
2,3,5
2,3,4
0,2,5
0,2,6
1,2,6
0,2,6
1,2,6
2,2,6
2,2,7
2,1,7
2,1,6
2,0,6
3,0,6
3,1,6
3,1,5
3,1,4
3,1,3
2,1,3
2,0,3
3,0,3
3,1,3
3,1,2
2,4,6
2,4,5
3,4,5
4,4,5
4,4,4
3,4,4
3,4,5
2,4,5
2,4,6
2,4,5
2,4,6
2,3,6
1,3,6
2,3,6
1,3,6
2,3,6
3,3,6
3,2,6
3,2,5
4,2,5
3,0,4
2,0,4
2,0,5
2,0,6
3,0,6
2,0,6
2,0,7
3,0,7
3,0,6
3,0,5
3,0,4
3,1,4
3,1,3
4,1,3
3,1,3
2,1,3
2,1,2
2,2,2
2,2,3
1,2,3
4,2,7
4,2,6
3,2,6
3,3,6
3,4,6
3,4,7
4,4,7
4,4,6
3,4,6
3,4,5
3,4,4
3,4,5
4,4,5
4,4,4
5,4,4
5,5,4
4,5,4
4,5,3
4,5,2
4,5,3
2,3,19
2,4,19
2,4,18
2,4,17
1,4,17
1,5,17
1,4,17
1,5,17
1,5,16
1,4,16
1,3,16
1,4,16
2,4,16
2,5,16
3,5,16
3,5,15
3,5,14
2,5,14
2,4,14
1,4,14
2,5,10
3,5,10
3,5,9
2,5,9
3,5,9
3,6,9
4,6,9
4,5,9
4,4,9
4,3,9
3,3,9
3,3,10
3,3,11
3,3,10
3,3,9
3,4,9
3,5,9
3,5,8
3,5,7
2,5,7
1,1,12
1,2,12
1,2,13
2,2,13
1,2,13
0,2,13
0,2,12
0,2,11
0,3,11
0,3,10
0,3,9
0,4,9
1,4,9
1,3,9
1,3,10
1,4,10
1,4,9
2,4,9
2,3,9
1,3,9
3,5,18
3,5,17
3,6,17
3,6,18
3,6,17
4,6,17
4,6,16
4,5,16
4,5,15
5,5,15
5,4,15
5,3,15
5,2,15
5,2,16
6,2,16
6,2,17
6,1,17
6,1,18
5,1,18
5,2,18
1,4,14
2,4,14
2,4,13
3,4,13
4,4,13
4,3,13
4,4,13
4,4,14
4,4,15
4,5,15
4,6,15
4,5,15
3,5,15
3,5,16
3,4,16
3,4,15
3,3,15
3,4,15
3,3,15
4,3,15
6,5,6
6,4,6
5,4,6
5,3,6
6,3,6
5,3,6
4,3,6
4,3,5
4,2,5
5,2,5
5,2,6
4,2,6
4,1,6
4,2,6
4,2,7
4,2,8
4,2,7
4,2,8
4,1,8
4,1,9
3,2,6
3,3,6
2,3,6
1,3,6
1,3,5
1,3,6
1,3,7
1,3,6
1,3,5
1,3,6
1,3,5
1,2,5
1,3,5
1,3,4
2,3,4
1,3,4
1,4,4
1,3,4
0,3,4
0,4,4
6,4,4
6,5,4
6,4,4
6,4,5
6,4,4
6,4,3
6,4,4
6,4,5
5,4,5
6,4,5
6,4,4
6,3,4
6,3,5
6,4,5
6,4,6
6,5,6
6,6,6
6,6,7
6,6,8
6,6,7
2,3,12
2,2,12
2,2,11
2,1,11
3,1,11
3,1,10
4,1,10
3,1,10
3,2,10
3,3,10
2,3,10
2,4,10
2,3,10
2,3,9
2,4,9
2,5,9
1,5,9
2,5,9
2,5,8
2,5,7
0,1,18
1,1,18
1,2,18
1,1,18
1,1,17
1,1,18
1,1,19
1,0,19
2,0,19
2,1,19
2,1,18
3,1,18
3,2,18
3,1,18
3,1,19
3,1,18
3,1,19
3,1,18
3,2,18
3,1,18
6,2,10
5,2,10
5,2,9
5,1,9
4,1,9
4,0,9
4,1,9
3,1,9
3,2,9
3,3,9
3,3,10
4,3,10
3,3,10
3,3,11
3,2,11
3,2,10
4,2,10
4,1,10
4,1,11
4,2,11
5,2,1
5,1,1
5,2,1
4,2,1
4,1,1
4,0,1
5,0,1
5,0,2
4,0,2
4,0,3
4,0,4
4,0,5
5,0,5
5,0,6
4,0,6
4,0,7
4,0,8
4,0,9
4,1,9
4,1,10
5,2,5
5,1,5
4,1,5
3,1,5
4,1,5
4,1,6
4,2,6
3,2,6
3,3,6
2,3,6
3,3,6
3,3,7
3,3,8
2,3,8
2,3,7
2,4,7
2,4,6
2,3,6
2,4,6
2,4,5
2,5,10
2,4,10
3,4,10
3,4,11
3,4,10
2,4,10
1,4,10
1,5,10
2,5,10
1,5,10
1,5,11
2,5,11
1,5,11
2,5,11
2,5,10
2,5,9
2,5,10
1,5,10
1,4,10
1,3,10
1,2,13
1,2,14
1,2,15
1,2,16
1,3,16
2,3,16
2,3,17
3,3,17
3,3,18
3,2,18
3,3,18
3,4,18
3,3,18
3,3,19
2,3,19
2,4,19
2,5,19
2,5,18
2,6,18
2,6,19
1,2,3
1,3,3
1,4,3
1,4,4
1,4,3
1,5,3
2,5,3
3,5,3
3,5,2
2,5,2
2,6,2
1,6,2
1,6,3
1,5,3
1,4,3
2,4,3
2,4,4
1,4,4
0,4,4
1,4,4
3,2,7
3,1,7
3,2,7
3,3,7
3,4,7
2,4,7
3,4,7
2,4,7
2,4,8
3,4,8
3,4,9
2,4,9
2,4,8
1,4,8
1,3,8
1,2,8
2,2,8
2,1,8
2,2,8
3,2,8
4,1,16
4,0,16
3,0,16
3,1,16
2,1,16
2,1,15
2,0,15
2,0,14
2,0,13
3,0,13
3,0,14
3,0,15
3,1,15
3,1,16
4,1,16
4,0,16
4,0,15
4,1,15
5,1,15
6,1,15
1,1,8
1,2,8
2,2,8
2,2,7
2,1,7
1,1,7
1,1,6
1,2,6
1,3,6
1,2,6
1,3,6
1,3,7
0,3,7
0,3,6
0,2,6
0,1,6
0,1,7
0,2,7
0,2,6
0,3,6
1,5,5
1,5,6
2,5,6
3,5,6
3,5,7
3,5,6
4,5,6
5,5,6
5,5,5
5,5,4
5,5,5
5,5,4
5,5,3
5,5,2
4,5,2
4,5,3
4,5,4
4,4,4
4,3,4
4,3,3
1,6,14
1,6,13
0,6,13
0,5,13
0,5,14
0,6,14
0,5,14
0,5,13
1,5,13
1,6,13
1,5,13
0,5,13
0,5,12
0,4,12
0,4,11
0,4,12
0,3,12
0,2,12
0,1,12
0,2,12
5,1,11
4,1,11
5,1,11
4,1,11
3,1,11
3,1,12
2,1,12
3,1,12
3,0,12
3,1,12
2,1,12
3,1,12
3,2,12
2,2,12
1,2,12
1,2,13
1,2,12
2,2,12
3,2,12
3,2,11
3,0,19
2,0,19
2,0,18
2,1,18
2,1,19
2,1,18
2,1,17
2,2,17
2,2,18
2,1,18
2,0,18
2,1,18
2,2,18
2,3,18
2,3,19
2,4,19
2,3,19
2,4,19
1,4,19
1,3,19
3,5,7
2,5,7
2,4,7
2,4,6
2,3,6
2,3,5
2,2,5
2,3,5
3,3,5
3,2,5
2,2,5
3,2,5
3,3,5
4,3,5
4,3,4
5,3,4
5,4,4
5,4,5
4,4,5
5,4,5
1,6,0
1,6,1
1,5,1
1,6,1
2,6,1
1,6,1
1,6,2
1,5,2
1,6,2
0,6,2
0,6,1
1,6,1
2,6,1
2,5,1
2,4,1
2,4,2
2,4,3
2,3,3
2,3,4
2,3,3
4,3,19
4,2,19
4,3,19
4,4,19
4,3,19
4,3,18
4,2,18
5,2,18
5,1,18
5,0,18
5,0,19
5,1,19
5,1,18
5,0,18
5,0,19
5,0,18
5,1,18
5,2,18
4,2,18
4,3,18
1,4,13
1,4,12
2,4,12
2,4,13
2,5,13
1,5,13
1,6,13
1,6,12
1,6,11
2,6,11
2,5,11
2,5,10
2,6,10
1,6,10
0,6,10
0,6,11
1,6,11
1,6,10
1,6,9
2,6,9
2,4,10
2,5,10
2,5,9
2,5,10
2,6,10
2,5,10
3,5,10
3,4,10
3,4,9
2,4,9
2,3,9
3,3,9
3,3,8
3,2,8
2,2,8
2,3,8
3,3,8
3,3,7
3,4,7
4,4,7
3,5,16
3,5,15
4,5,15
4,5,16
4,4,16
4,3,16
3,3,16
3,3,17
3,3,16
3,3,15
3,3,16
3,2,16
4,2,16
4,3,16
3,3,16
3,2,16
3,3,16
3,2,16
3,1,16
3,2,16
2,0,10
2,0,11
3,0,11
3,0,10
3,0,11
4,0,11
4,1,11
4,1,12
3,1,12
3,1,13
3,0,13
3,0,12
4,0,12
4,0,13
5,0,13
5,0,12
5,0,13
5,1,13
5,0,13
4,0,13
4,6,3
4,5,3
4,4,3
4,5,3
3,5,3
3,5,2
4,5,2
5,5,2
5,5,3
4,5,3
4,5,4
5,5,4
6,5,4
6,4,4
6,4,5
6,4,4
6,5,4
6,5,3
6,5,2
5,5,2
