Re,Rx2,Ry2,Rz2
6.4031242374328485,1,4,36
3.605551275463989,9,0,4
4.58257569495584,1,16,4
8.06225774829855,36,25,4
5.385164807134504,16,9,4
3.0,0,9,0
7.280109889280518,0,4,49
4.123105625617661,4,4,9
2.23606797749979,4,0,1
4.58257569495584,1,4,16
4.123105625617661,0,16,1
7.681145747868608,25,25,9
5.385164807134504,25,4,0
4.123105625617661,0,1,16
4.123105625617661,16,1,0
3.605551275463989,0,4,9
1.0,0,1,0
4.58257569495584,16,4,1
5.916079783099616,1,9,25
2.23606797749979,1,0,4
4.123105625617661,4,9,4
3.3166247903554,9,1,1
2.23606797749979,4,1,0
2.23606797749979,0,4,1
5.385164807134504,4,0,25
1.0,1,0,0
5.385164807134504,0,25,4
3.0,4,1,4
5.916079783099616,1,9,25
3.605551275463989,9,0,4
3.605551275463989,9,0,4
4.123105625617661,9,4,4
6.4031242374328485,16,25,0
5.0,0,16,9
5.916079783099616,25,9,1
7.14142842854285,1,25,25
