Re,Rx2,Ry2,Rz2
4.123105625617661,4,4,9
5.916079783099616,1,9,25
1.0,1,0,0
3.3166247903554,1,1,9
6.4031242374328485,1,36,4
9.433981132056603,36,4,49
4.123105625617661,4,4,9
5.916079783099616,25,9,1
6.708203932499369,25,16,4
3.605551275463989,9,0,4
4.58257569495584,1,16,4
5.744562646538029,16,1,16
6.4031242374328485,36,1,4
6.557438524302,25,9,9
4.123105625617661,0,1,16
3.3166247903554,1,9,1
6.4031242374328485,4,1,36
5.916079783099616,1,9,25
3.3166247903554,9,1,1
6.4031242374328485,0,25,16
3.605551275463989,9,4,0
4.58257569495584,1,16,4
2.23606797749979,1,4,0
5.916079783099616,9,25,1
3.0,4,4,1
3.0,4,4,1
6.708203932499369,9,0,36
1.7320508075688772,1,1,1
7.0,36,4,9
5.916079783099616,25,1,9
2.23606797749979,0,4,1
5.385164807134504,4,0,25
2.23606797749979,1,0,4
5.196152422706632,1,25,1
1.7320508075688772,1,1,1
7.0,4,9,36
