c,x,y,z
0,3.4,1.9,16.7
1,3.0,4.0,16.9
2,3.55,2.45,8.2
3,3.75,4.15,15.6
4,2.5,4.6,16.6
5,3.05,2.7,9.55
6,4.35,4.4,17.55
7,3.6,3.05,6.85
8,3.1,1.85,8.45
9,2.85,3.6,11.85
10,2.65,3.25,13.3
11,4.0,5.35,11.35
12,4.25,4.8,4.65
13,2.3,5.5,18.3
14,1.5,4.85,15.35
15,5.1,1.95,7.95
16,4.55,5.25,14.1
17,2.0,1.7,15.2
18,2.65,4.25,14.0
19,3.2,1.7,4.7
20,4.85,1.95,4.2
21,5.15,3.95,10.9
22,5.75,2.3,11.95
23,4.85,3.1,8.45
24,3.75,1.55,8.3
25,1.1,3.15,13.85
26,2.7,5.55,10.75
27,3.1,1.85,10.65
28,4.2,2.45,12.85
29,1.2,2.3,8.9
30,3.3,5.35,15.45
31,3.55,2.55,17.3
32,4.5,4.7,14.9
33,1.3,4.6,5.7
34,3.2,2.05,5.05
35,3.6,2.05,11.55
