c,x,y,z
0,3.05,2.4,10.35
1,5.15,4.45,12.1
2,3.4,1.65,1.25
3,3.85,2.85,2.6
4,5.75,3.95,6.3
5,0.8,4.25,15.25
6,1.8,5.0,10.2
7,3.05,4.65,6.3
8,5.75,4.5,18.55
9,1.4,3.85,5.05
10,1.8,5.5,1.9
11,3.1,1.7,16.0
12,5.55,5.6,1.95
13,1.75,2.1,16.75
14,0.8,2.2,11.8
15,5.15,3.35,4.2
16,5.1,1.15,18.25
17,4.4,3.75,6.55
18,4.3,4.4,14.0
19,4.9,4.85,4.95
20,5.8,5.3,15.7
21,2.3,5.85,6.25
22,2.45,5.9,12.85
23,5.35,1.75,11.7
24,4.55,0.65,10.1
25,1.8,5.9,17.9
26,5.55,1.55,15.3
27,1.75,2.5,7.35
28,0.9,1.8,2.1
29,5.4,1.8,1.7
30,2.7,3.5,15.9
31,1.25,3.6,8.05
32,3.65,3.9,16.95
33,3.0,1.6,6.6
34,1.8,2.55,18.85
35,5.65,4.4,9.85
