c,x,y,z
0,0.75,3.25,9.9
1,4.5,2.95,12.95
2,1.2,3.8,1.1
3,4.35,4.2,5.35
4,5.25,5.4,7.45
5,2.8,2.7,13.5
6,1.45,5.25,10.5
7,2.5,2.85,9.15
8,5.05,5.7,16.65
9,4.1,5.8,9.5
10,1.95,2.5,3.55
11,3.9,3.8,10.4
12,3.7,4.7,2.6
13,2.1,0.8,13.7
14,2.05,1.35,10.9
15,5.85,5.25,1.6
16,4.5,1.95,17.85
17,5.3,4.45,8.55
18,2.25,5.8,14.15
19,5.65,5.75,5.8
20,1.35,2.75,17.8
21,5.05,1.1,6.35
22,2.15,4.9,18.95
23,1.55,2.7,15.75
24,5.75,1.2,13.75
25,3.95,5.75,17.9
26,5.9,2.85,17.25
27,2.2,3.2,5.6
28,1.3,3.15,4.05
29,3.9,2.05,1.35
30,1.65,1.05,7.0
31,2.0,5.3,3.5
32,4.95,4.1,14.15
33,5.4,1.75,2.55
34,2.9,3.25,19.25
35,5.75,4.55,12.2
