c,x,y,z
0,2.5,2.5,8.8
1,2.95,4.65,12.5
2,1.35,1.6,1.35
3,1.75,4.45,3.8
4,5.05,1.9,7.55
5,2.7,3.6,15.2
6,2.0,6.35,11.85
7,1.85,5.35,9.6
8,4.7,5.8,18.2
9,2.0,5.15,6.25
10,1.95,5.35,3.1
11,5.5,5.75,12.65
12,4.05,4.6,1.65
13,1.55,2.0,16.55
14,5.05,2.0,9.15
15,5.95,4.5,2.05
16,5.05,1.1,17.35
17,5.3,2.9,4.8
18,5.45,4.1,11.95
19,5.5,5.7,7.4
20,3.6,2.8,17.6
21,3.05,3.0,5.45
22,0.95,4.6,16.45
23,2.7,1.45,11.95
24,5.5,2.2,13.6
25,1.05,3.15,18.2
26,6.0,2.65,17.75
27,1.8,1.0,6.8
28,2.2,3.5,1.4
29,5.4,3.5,3.4
30,0.9,2.3,12.6
31,2.0,4.05,7.95
32,3.95,3.45,14.3
33,3.85,1.65,4.4
34,3.05,4.25,18.6
35,4.15,1.8,8.05
