c,x,y,z
0,2.65,2.4,5.65
1,4.6,5.25,18.85
2,2.65,5.35,2.6
3,4.4,1.25,5.55
4,5.1,3.8,1.5
5,5.65,1.4,11.35
6,5.55,4.55,12.9
7,5.5,5.85,2.25
8,1.85,2.4,17.65
9,1.4,4.05,12.25
10,1.25,5.25,8.0
11,2.7,2.6,12.0
12,4.75,4.7,4.75
13,6.05,3.6,9.25
14,5.0,5.1,15.1
15,1.75,5.75,1.4
16,2.35,2.0,13.55
17,4.7,1.5,9.0
18,3.1,4.45,18.25
19,1.3,4.2,9.1
20,3.35,1.0,18.15
21,1.65,1.65,2.8
22,1.45,1.2,9.25
23,1.7,5.9,14.5
24,5.05,5.85,8.8
25,4.75,1.3,14.85
26,0.6,3.75,17.15
27,4.7,6.0,14.1
28,4.2,1.2,1.8
29,1.8,1.9,4.4
30,6.25,2.1,16.85
31,6.1,3.9,18.4
32,4.15,3.8,8.05
33,5.75,2.35,4.0
34,1.55,4.4,3.05
35,2.2,4.5,14.3
