Re,Rx2,Ry2,Rz2
6.708203932499369,0,36,9
3.3166247903554,1,1,9
3.0,9,0,0
3.3166247903554,1,1,9
5.0,0,0,25
5.0,0,0,25
3.605551275463989,4,9,0
3.0,1,4,4
3.0,0,9,0
3.0,0,9,0
5.196152422706632,1,25,1
4.123105625617661,1,16,0
4.358898943540674,1,9,9
3.3166247903554,1,9,1
3.3166247903554,1,9,1
5.916079783099616,9,1,25
6.708203932499369,36,0,9
6.4031242374328485,1,4,36
4.123105625617661,4,4,9
5.0,16,0,9
4.58257569495584,4,1,16
3.0,4,4,1
2.23606797749979,1,0,4
4.58257569495584,1,4,16
4.123105625617661,16,0,1
2.23606797749979,4,1,0
3.0,0,0,9
4.123105625617661,1,16,0
4.58257569495584,1,16,4
4.123105625617661,16,1,0
5.196152422706632,9,9,9
4.123105625617661,4,9,4
7.14142842854285,25,1,25
4.58257569495584,1,16,4
3.3166247903554,1,1,9
8.54400374531753,36,1,36
