5.766281,0.000000,0.000000
4.150636,0.714727,0.119121
4.072127,0.717344,0.119557
3.990370,0.728618,0.121436
3.978641,0.613008,0.102168
3.960517,0.715741,0.119290
3.583527,0.742185,0.123698
3.340014,0.756960,0.126160
3.288596,0.839473,0.139912
3.038823,0.894374,0.149062
2.942103,0.822043,0.137007
2.638839,0.657760,0.109627
2.449235,0.606151,0.101025
2.277669,0.425308,0.070885
2.306723,0.521592,0.086932
2.292167,0.550665,0.091778
2.129652,0.382811,0.063802
2.032992,0.372538,0.062090
2.076522,0.334928,0.055821
2.015496,0.437976,0.072996
1.954162,0.407560,0.067927
2.129391,0.350917,0.058486
2.110161,0.397016,0.066169
1.986412,0.312673,0.052112
2.041105,0.383032,0.063839
2.160761,0.443890,0.073982
2.032206,0.449632,0.074939
2.173099,0.559552,0.093259
2.131607,0.468386,0.078064
1.986447,0.381438,0.063573
1.969489,0.314015,0.052336
1.837269,0.261524,0.043587
2.024743,0.329710,0.054952
2.065591,0.351315,0.058553
2.168749,0.444723,0.074120
2.064919,0.478200,0.079700
2.066163,0.323342,0.053890
2.124918,0.490891,0.081815
1.997811,0.336245,0.056041
2.113712,0.409263,0.068210
2.033163,0.445735,0.074289
