c,x,y,z
0,2.6,4.3,6.7
1,3.75,3.45,19.0
2,3.55,3.5,3.65
3,4.6,1.1,5.2
4,4.25,2.85,0.7
5,5.8,2.4,11.9
6,3.15,5.05,14.3
7,6.0,4.25,2.35
8,3.0,2.15,17.55
9,4.0,2.4,11.5
10,0.7,5.7,9.4
11,1.5,1.45,11.45
12,4.25,5.85,3.8
13,5.65,2.85,9.2
14,6.3,5.2,12.8
15,2.45,6.3,2.35
16,1.6,2.5,13.4
17,5.85,2.15,7.3
18,5.4,2.9,16.8
19,2.2,4.45,9.55
20,0.9,2.45,17.95
21,1.25,3.35,2.2
22,2.2,0.7,7.8
23,2.4,5.9,15.2
24,4.1,5.6,10.1
25,4.75,1.1,14.75
26,3.4,5.9,18.5
27,3.95,6.0,10.75
28,2.9,1.6,1.4
29,2.15,1.15,3.3
30,5.2,2.45,16.35
31,4.1,5.3,18.0
32,2.85,3.15,8.5
33,5.75,5.3,6.05
34,1.7,4.2,5.1
35,2.9,3.55,14.25
