c,x,y,z
0,2.0,2.25,14.75
1,3.95,2.55,13.2
2,2.75,1.6,2.15
3,2.1,5.4,3.2
4,4.6,6.3,13.6
5,4.4,0.85,18.05
6,2.85,5.05,7.7
7,1.15,2.05,5.4
8,6.1,4.0,12.2
9,0.95,2.1,1.75
10,4.3,4.3,2.4
11,5.35,1.15,8.0
12,2.9,3.8,0.7
13,2.45,1.6,12.65
14,1.0,2.65,8.55
15,3.95,3.7,4.55
16,2.0,6.1,15.7
17,5.05,5.1,15.45
18,1.95,5.25,13.4
19,5.55,5.2,7.15
20,0.8,1.45,13.15
21,5.15,3.35,3.6
22,2.6,3.85,18.85
23,5.55,4.25,18.7
24,5.4,2.35,16.45
25,2.2,1.8,18.1
26,1.45,5.1,18.45
27,6.1,3.15,1.45
28,3.1,2.7,7.7
29,3.95,3.3,10.65
30,5.15,4.65,7.6
31,2.7,5.9,3.2
32,5.5,4.75,13.65
33,5.25,1.05,4.8
34,4.5,0.85,10.55
35,1.65,5.7,7.65
