c,x,y,z
0,2.6,2.4,9.5
1,6.25,2.6,16.35
2,3.9,1.8,4.8
3,3.2,2.45,3.05
4,4.3,3.45,8.75
5,4.7,4.95,6.35
6,4.15,2.85,7.9
7,1.2,4.85,14.75
8,1.35,4.8,18.45
9,4.95,3.3,10.35
10,3.9,3.9,8.0
11,3.85,5.9,8.55
12,4.35,2.3,2.35
13,3.0,2.95,3.15
14,4.7,4.45,3.95
15,5.35,4.05,16.0
16,3.0,4.2,14.1
17,4.8,3.65,8.85
18,2.45,2.3,14.85
19,4.85,3.45,4.5
20,0.9,3.4,10.8
21,3.1,4.3,5.4
22,2.4,4.1,12.0
23,3.15,1.65,16.9
24,2.35,3.8,11.85
25,2.05,2.95,13.6
26,2.35,2.3,1.95
27,2.8,4.55,18.85
28,2.6,2.65,4.75
29,1.9,1.75,1.95
30,6.4,1.2,15.2
31,3.1,5.0,14.7
32,2.8,1.8,15.8
33,3.75,4.6,13.35
34,2.65,4.0,6.25
35,1.35,4.4,17.85
