Re,Rx2,Ry2,Rz2
6.708203932499369,0,9,36
5.385164807134504,9,4,16
4.123105625617661,4,4,9
4.123105625617661,16,1,0
2.23606797749979,4,0,1
5.385164807134504,4,9,16
3.0,0,9,0
7.280109889280518,0,4,49
6.708203932499369,36,9,0
3.3166247903554,9,1,1
4.58257569495584,16,4,1
5.385164807134504,9,16,4
5.744562646538029,16,1,16
5.744562646538029,25,4,4
4.123105625617661,16,1,0
3.3166247903554,1,1,9
4.123105625617661,9,4,4
5.196152422706632,1,1,25
5.385164807134504,0,4,25
2.23606797749979,0,4,1
4.123105625617661,16,1,0
6.4031242374328485,1,4,36
5.0,0,9,16
5.744562646538029,1,16,16
3.0,1,4,4
6.4031242374328485,16,9,16
2.23606797749979,1,4,0
4.123105625617661,9,4,4
3.605551275463989,0,4,9
3.0,4,1,4
5.744562646538029,4,4,25
5.196152422706632,1,25,1
3.0,1,4,4
6.708203932499369,36,9,0
3.0,4,1,4
5.916079783099616,9,1,25
