Re,Rx2,Ry2,Rz2
1.0,1,0,0
1.7320508075688772,1,1,1
2.23606797749979,1,4,0
1.0,0,0,1
1.7320508075688772,1,1,1
3.3166247903554,1,9,1
1.0,1,0,0
3.3166247903554,1,9,1
1.0,0,0,1
2.23606797749979,0,1,4
3.0,4,1,4
2.23606797749979,1,4,0
2.23606797749979,0,1,4
1.7320508075688772,1,1,1
2.23606797749979,0,4,1
1.7320508075688772,1,1,1
1.7320508075688772,1,1,1
1.0,1,0,0
1.0,1,0,0
2.23606797749979,0,1,4
4.123105625617661,0,16,1
2.23606797749979,0,4,1
2.23606797749979,4,0,1
1.7320508075688772,1,1,1
1.0,0,1,0
1.0,0,0,1
3.0,0,9,0
1.7320508075688772,1,1,1
3.0,0,0,9
1.7320508075688772,1,1,1
2.23606797749979,1,4,0
2.23606797749979,0,4,1
1.0,0,1,0
1.0,1,0,0
1.0,0,0,1
3.3166247903554,1,9,1
