c,x,y,z
0,4.1,4.9,14.8
1,5.6,3.0,14.9
2,4.65,3.85,18.5
3,3.85,1.6,14.65
4,2.55,1.0,8.55
5,4.45,5.35,17.4
6,3.5,6.0,4.5
7,2.45,5.75,6.8
8,4.0,4.4,14.3
9,4.6,3.15,15.85
10,3.65,3.0,13.85
11,3.7,5.95,13.15
12,1.75,3.45,3.7
13,2.45,4.3,3.25
14,4.25,4.4,12.45
15,2.15,2.35,15.0
16,1.45,1.55,7.1
17,2.3,5.15,16.95
18,4.45,2.95,9.4
19,2.45,5.3,6.15
20,4.6,4.2,1.8
21,3.0,0.9,15.2
22,2.35,1.65,18.4
23,5.6,5.1,14.6
24,1.45,2.6,1.65
25,4.2,1.05,15.85
26,2.8,1.85,14.15
27,3.35,5.35,15.0
28,1.9,1.4,12.6
29,2.05,5.0,11.25
30,4.25,3.15,6.0
31,5.25,4.35,1.9
32,2.15,2.65,9.5
33,1.65,2.4,13.85
34,1.3,3.65,12.05
35,2.75,3.15,7.9
