c,x,y,z
0,2.05,3.3,13.15
1,4.75,2.85,7.6
2,2.2,1.5,5.7
3,2.9,5.65,10.65
4,5.9,5.45,16.85
5,1.25,5.4,16.65
6,4.95,3.4,3.65
7,4.65,3.2,7.75
8,5.25,5.55,6.9
9,5.6,1.0,3.6
10,1.75,5.1,4.85
11,4.1,3.2,15.6
12,3.1,2.6,1.1
13,5.55,4.2,10.95
14,2.7,2.8,6.0
15,1.05,3.45,1.4
16,3.4,6.15,17.35
17,6.0,4.55,14.45
18,1.7,2.75,17.85
19,5.45,3.5,1.05
20,4.75,1.05,14.1
21,4.0,5.7,6.2
22,2.7,5.05,16.05
23,5.05,2.3,17.05
24,2.95,1.95,16.2
25,1.65,1.45,14.2
26,3.1,4.0,19.4
27,5.95,4.1,2.65
28,1.6,2.5,8.5
29,5.3,1.1,11.1
30,2.85,5.3,8.65
31,2.2,5.85,2.55
32,1.45,2.15,10.5
33,3.3,3.75,3.55
34,4.6,3.15,12.85
35,1.0,4.1,9.0
