c,x,y,z
0,1.85,1.75,5.3
1,2.9,5.1,15.2
2,4.0,4.85,8.15
3,4.35,2.45,14.6
4,5.7,4.0,9.8
5,4.3,1.9,13.4
6,3.1,3.45,8.25
7,1.55,1.8,16.35
8,4.8,5.65,16.55
9,2.65,2.85,2.5
10,1.95,3.35,6.4
11,2.5,3.75,8.35
12,2.05,3.65,11.3
13,3.35,4.3,9.25
14,2.2,5.6,16.5
15,2.2,3.65,5.85
16,5.9,3.4,12.1
17,5.65,3.35,10.6
18,3.65,4.2,14.25
19,1.95,5.25,5.1
20,2.05,3.1,2.75
21,3.65,5.5,9.25
22,2.85,3.5,5.45
23,2.1,2.3,11.0
24,5.3,3.3,6.7
25,1.4,2.4,16.3
26,4.5,5.1,10.3
27,1.45,6.05,7.8
28,1.8,2.4,5.3
29,1.8,2.15,2.85
30,1.15,3.9,14.45
31,5.2,3.55,9.15
32,4.55,4.85,17.8
33,1.45,2.9,2.85
34,3.8,4.65,13.75
35,2.15,5.25,10.0
