c,x,y,z
0,3.9,3.2,3.7
1,3.75,4.6,10.05
2,3.0,2.4,10.9
3,2.35,3.25,18.6
4,2.2,3.85,6.15
5,3.5,3.55,13.35
6,3.75,4.35,14.5
7,5.0,2.6,8.2
8,2.2,2.5,15.6
9,4.05,2.5,11.35
10,1.75,0.95,13.3
11,1.75,5.25,8.3
12,4.95,5.85,18.6
13,2.8,5.35,15.45
14,4.05,3.95,15.8
15,3.9,2.75,5.75
16,5.75,3.65,13.0
17,4.0,3.15,4.05
18,2.2,3.8,1.6
19,3.25,4.15,4.9
20,3.1,4.75,9.75
21,4.05,5.1,4.15
22,3.5,1.5,12.0
23,3.0,5.15,10.95
24,2.8,3.75,3.85
25,3.7,1.25,15.65
26,5.15,1.6,9.05
27,3.95,0.85,17.0
28,4.75,1.55,15.9
29,2.35,2.25,2.4
30,2.4,3.15,14.45
31,4.15,4.8,16.35
32,1.1,2.45,17.05
33,3.6,5.2,8.6
34,5.15,1.6,18.25
35,4.6,4.9,12.9
