c,x,y,z
0,3.7,3.65,10.65
1,5.25,4.9,12.25
2,2.9,1.55,1.35
3,4.5,3.0,4.5
4,5.3,2.3,2.6
5,2.15,4.9,16.35
6,0.7,5.3,6.5
7,4.45,5.35,5.2
8,3.6,1.1,18.9
9,3.5,2.05,6.75
10,3.1,4.65,3.25
11,6.25,2.45,15.4
12,5.35,5.5,1.55
13,2.2,1.9,15.8
14,3.65,5.1,8.65
15,2.05,5.55,1.1
16,3.8,2.05,17.55
17,4.15,1.85,8.4
18,3.65,5.95,14.0
19,2.1,5.4,12.1
20,5.55,4.3,18.45
21,3.1,3.25,3.65
22,1.85,1.25,13.6
23,3.7,0.8,12.6
24,4.05,0.85,7.6
25,3.2,4.95,18.75
26,1.15,4.35,12.5
27,1.15,3.65,4.7
28,0.75,2.1,6.45
29,6.0,0.9,3.6
30,2.15,3.45,18.5
31,5.3,4.05,8.65
32,4.75,4.75,16.6
33,4.8,6.1,6.0
34,2.35,3.3,12.65
35,6.25,3.0,11.45
