c,x,y,z
0,1.9,4.75,7.45
1,5.2,2.45,19.05
2,1.1,2.7,5.1
3,5.65,0.85,4.3
4,3.3,1.35,1.75
5,5.0,2.65,9.65
6,3.9,4.75,15.45
7,5.45,2.0,3.35
8,3.95,2.3,18.15
9,2.8,1.55,11.25
10,2.6,5.2,12.1
11,2.5,3.05,12.05
12,5.0,5.2,2.5
13,4.75,5.85,8.9
14,4.15,6.1,16.35
15,2.0,4.45,1.65
16,1.4,1.4,13.7
17,5.9,1.8,6.6
18,5.15,2.35,15.7
19,3.95,1.9,9.05
20,1.6,1.45,17.75
21,1.6,2.15,2.25
22,1.45,1.2,8.65
23,0.7,3.7,15.0
24,2.45,4.75,13.6
25,4.3,3.15,13.85
26,1.0,4.15,18.75
27,4.3,5.55,10.05
28,4.75,3.15,3.4
29,2.35,1.95,6.4
30,6.35,4.15,17.2
31,3.0,5.7,18.5
32,5.7,4.85,6.95
33,4.85,5.35,3.2
34,1.6,6.0,4.0
35,4.5,3.15,16.35
