Re,Rx2,Ry2,Rz2
2.23606797749979,4,0,1
2.23606797749979,1,0,4
4.58257569495584,4,16,1
3.0,1,4,4
1.7320508075688772,1,1,1
4.358898943540674,9,1,9
3.3166247903554,9,1,1
2.23606797749979,1,4,0
4.58257569495584,4,16,1
3.0,1,4,4
3.0,1,4,4
2.23606797749979,0,4,1
3.0,1,4,4
4.358898943540674,9,1,9
2.23606797749979,4,1,0
5.385164807134504,9,16,4
2.23606797749979,0,4,1
4.123105625617661,9,4,4
3.3166247903554,1,9,1
1.7320508075688772,1,1,1
1.7320508075688772,1,1,1
3.0,4,1,4
3.3166247903554,9,1,1
4.123105625617661,16,0,1
5.916079783099616,25,9,1
5.0,0,0,25
1.0,1,0,0
2.23606797749979,0,1,4
2.23606797749979,1,0,4
3.605551275463989,9,4,0
3.605551275463989,9,4,0
6.4031242374328485,0,25,16
4.58257569495584,1,4,16
1.0,0,1,0
6.4031242374328485,9,16,16
1.7320508075688772,1,1,1
