Re,Rx2,Ry2,Rz2
1.0,0,0,1
3.0,4,1,4
3.605551275463989,4,9,0
5.916079783099616,9,1,25
8.06225774829855,4,36,25
5.916079783099616,9,25,1
2.23606797749979,0,4,1
5.916079783099616,1,9,25
6.708203932499369,4,16,25
5.744562646538029,1,16,16
3.3166247903554,1,9,1
5.385164807134504,0,4,25
3.3166247903554,1,9,1
5.916079783099616,1,9,25
2.23606797749979,0,4,1
6.708203932499369,9,0,36
2.23606797749979,1,4,0
3.0,1,4,4
6.082762530298219,36,0,1
7.0,36,9,4
3.0,1,4,4
2.23606797749979,4,0,1
5.385164807134504,0,4,25
2.23606797749979,1,0,4
5.0,9,0,16
5.744562646538029,1,16,16
3.3166247903554,1,1,9
4.123105625617661,1,16,0
3.3166247903554,1,1,9
4.58257569495584,4,16,1
3.3166247903554,1,1,9
4.123105625617661,16,1,0
4.358898943540674,9,1,9
4.123105625617661,4,9,4
4.123105625617661,9,4,4
7.810249675906654,0,25,36
