Re,Rx2,Ry2,Rz2
5.916079783099616,25,9,1
6.4031242374328485,4,1,36
2.23606797749979,4,1,0
5.196152422706632,9,9,9
10.63014581273465,4,9,100
6.082762530298219,1,0,36
7.280109889280518,4,0,49
3.3166247903554,1,1,9
4.358898943540674,9,9,1
3.0,4,1,4
5.744562646538029,16,1,16
3.3166247903554,1,1,9
3.3166247903554,1,9,1
5.916079783099616,9,1,25
3.0,4,1,4
5.744562646538029,25,4,4
1.7320508075688772,1,1,1
3.605551275463989,9,0,4
5.0,9,0,16
3.0,4,1,4
7.280109889280518,36,16,1
4.58257569495584,1,4,16
3.0,0,0,9
5.385164807134504,16,4,9
9.539392014169456,1,9,81
1.7320508075688772,1,1,1
3.0,0,0,9
5.385164807134504,9,4,16
4.58257569495584,1,4,16
3.3166247903554,1,9,1
9.219544457292887,0,36,49
4.123105625617661,0,16,1
3.0,1,4,4
6.4031242374328485,16,0,25
5.196152422706632,25,1,1
1.7320508075688772,1,1,1
