c,x,y,z
0,3.05,3.6,12.85
1,2.75,6.0,8.85
2,1.5,3.5,1.5
3,3.25,5.85,9.7
4,4.45,4.65,17.8
5,1.15,5.85,15.9
6,5.75,4.8,2.65
7,4.25,3.0,8.45
8,4.2,5.95,5.45
9,1.65,1.95,3.9
10,2.6,4.95,5.85
11,6.05,4.65,15.6
12,4.0,1.9,5.8
13,5.8,5.45,9.35
14,5.1,0.85,6.35
15,3.7,1.3,1.8
16,4.05,4.95,18.9
17,2.05,4.55,17.9
18,5.15,1.4,17.15
19,5.6,1.6,2.8
20,4.4,1.3,13.2
21,5.2,4.4,1.0
22,2.9,3.5,15.1
23,4.55,2.2,11.15
24,1.45,1.35,16.4
25,5.8,1.8,14.1
26,5.5,2.9,17.6
27,3.75,2.35,6.1
28,1.25,1.8,6.65
29,4.7,5.25,12.95
30,1.05,3.0,11.25
31,1.9,5.25,1.75
32,0.85,1.75,12.7
33,3.8,6.25,2.75
34,1.9,4.75,10.35
35,2.7,4.9,12.8
