Re,Rx2,Ry2,Rz2
3.0,1,4,4
4.123105625617661,4,9,4
3.0,4,4,1
1.7320508075688772,1,1,1
4.58257569495584,16,4,1
6.4031242374328485,4,1,36
4.358898943540674,9,9,1
4.58257569495584,1,4,16
3.0,4,1,4
3.3166247903554,1,1,9
4.58257569495584,16,4,1
1.7320508075688772,1,1,1
5.916079783099616,1,25,9
3.0,4,1,4
3.3166247903554,9,1,1
4.123105625617661,1,0,16
4.123105625617661,9,4,4
4.123105625617661,0,16,1
3.605551275463989,9,0,4
3.0,1,4,4
2.23606797749979,4,1,0
3.0,0,0,9
3.0,4,1,4
4.58257569495584,4,16,1
7.14142842854285,1,1,49
5.196152422706632,1,1,25
4.123105625617661,1,0,16
4.123105625617661,4,9,4
2.23606797749979,1,0,4
3.605551275463989,0,4,9
3.0,9,0,0
1.7320508075688772,1,1,1
1.7320508075688772,1,1,1
4.123105625617661,0,1,16
4.123105625617661,16,1,0
3.0,4,4,1
