Re,Rx2,Ry2,Rz2
1.0,1,0,0
2.23606797749979,0,4,1
6.082762530298219,36,0,1
3.605551275463989,9,0,4
3.605551275463989,0,4,9
3.3166247903554,1,1,9
4.123105625617661,9,4,4
1.0,0,0,1
2.23606797749979,4,1,0
1.7320508075688772,1,1,1
2.23606797749979,4,1,0
4.358898943540674,1,9,9
4.123105625617661,4,9,4
2.23606797749979,1,4,0
4.58257569495584,1,4,16
5.916079783099616,1,9,25
4.123105625617661,0,16,1
3.605551275463989,0,4,9
3.0,0,9,0
7.14142842854285,25,1,25
4.123105625617661,16,0,1
3.3166247903554,1,1,9
3.0,1,4,4
6.082762530298219,1,0,36
1.0,0,1,0
2.23606797749979,4,0,1
3.3166247903554,1,1,9
3.605551275463989,4,0,9
6.4031242374328485,1,36,4
2.23606797749979,4,1,0
3.605551275463989,0,4,9
1.0,0,0,1
5.385164807134504,9,4,16
4.58257569495584,1,16,4
5.196152422706632,25,1,1
1.0,1,0,0
