c,x,y,z
0,3.0,5.25,9.15
1,5.9,3.15,18.45
2,3.55,3.05,1.6
3,1.6,3.15,4.85
4,5.9,2.95,1.35
5,6.0,2.0,11.7
6,2.95,3.0,11.85
7,4.55,6.1,1.85
8,3.4,4.25,17.25
9,1.05,4.85,10.7
10,1.05,5.3,6.55
11,1.4,1.65,18.15
12,6.15,3.65,5.2
13,5.6,5.75,8.05
14,5.65,5.65,14.0
15,1.8,6.0,2.2
16,2.7,2.4,13.0
17,4.8,0.8,8.8
18,3.75,6.25,18.6
19,2.85,3.45,10.3
20,4.4,2.75,18.85
21,1.95,1.75,3.2
22,1.1,1.85,8.55
23,1.7,5.7,13.5
24,5.45,5.1,10.75
25,3.45,0.65,15.3
26,2.45,4.35,17.4
27,3.75,1.8,10.65
28,2.45,1.45,1.0
29,4.7,3.7,3.1
30,3.65,1.95,15.5
31,5.55,4.0,14.65
32,3.5,2.4,7.1
33,4.8,2.05,4.95
34,4.45,5.55,5.5
35,2.45,5.2,15.75
