c,x,y,z
0,2.7,5.3,12.1
1,5.5,5.45,11.45
2,3.35,1.1,4.95
3,2.3,4.1,7.8
4,5.35,5.55,8.0
5,0.95,3.85,17.9
6,4.4,5.1,4.6
7,2.95,1.15,8.1
8,5.25,2.7,11.55
9,5.05,2.45,5.0
10,1.2,5.1,3.7
11,5.2,1.25,12.85
12,1.15,2.8,1.55
13,2.0,6.2,9.7
14,2.3,1.55,8.35
15,3.9,3.45,1.05
16,4.9,5.25,18.75
17,5.2,5.45,14.65
18,1.5,3.1,16.5
19,4.15,6.1,1.95
20,1.3,1.35,13.35
21,3.0,3.15,5.75
22,6.05,3.8,15.65
23,4.55,5.45,18.3
24,4.9,1.6,18.0
25,3.7,1.05,18.05
26,2.15,4.95,17.6
27,4.3,1.7,3.0
28,3.95,3.1,12.95
29,3.25,3.1,14.15
30,6.25,2.9,7.45
31,4.1,5.15,3.65
32,1.75,4.6,14.45
33,3.05,0.9,1.75
34,4.55,0.75,13.3
35,0.95,3.25,10.0
