c,x,y,z
0,1.65,4.6,8.55
1,3.45,3.8,14.95
2,4.35,1.25,17.8
3,3.6,2.7,6.4
4,5.75,2.0,11.85
5,1.5,3.65,6.85
6,2.15,1.95,11.0
7,1.15,2.9,14.55
8,2.45,3.85,15.1
9,4.5,1.9,9.0
10,2.2,4.65,13.95
11,4.85,2.5,13.85
12,4.05,4.05,11.4
13,5.4,5.25,16.25
14,3.6,0.75,4.65
15,5.65,5.1,2.75
16,5.85,3.7,12.55
17,5.75,1.25,3.8
18,4.55,3.3,10.15
19,3.0,2.6,5.0
20,2.1,3.15,5.85
21,1.7,4.15,6.95
22,5.8,3.9,17.4
23,2.35,4.25,14.9
24,4.8,1.4,3.3
25,1.65,4.4,10.95
26,4.25,1.7,9.55
27,2.85,4.95,16.1
28,1.6,4.4,18.0
29,5.75,4.15,4.8
30,2.65,2.55,8.7
31,2.9,2.15,18.05
32,2.1,3.05,13.05
33,1.5,4.0,2.2
34,3.9,4.3,2.6
35,3.4,2.35,15.65
