Re,Rx2,Ry2,Rz2
2.23606797749979,1,4,0
2.23606797749979,4,0,1
3.0,4,4,1
1.0,0,0,1
7.280109889280518,16,36,1
5.0,9,0,16
5.385164807134504,4,16,9
5.744562646538029,16,1,16
4.123105625617661,4,9,4
3.3166247903554,1,1,9
4.58257569495584,4,1,16
6.4031242374328485,4,1,36
3.0,1,4,4
5.385164807134504,16,4,9
4.123105625617661,16,0,1
4.358898943540674,1,9,9
5.744562646538029,25,4,4
3.0,4,4,1
3.605551275463989,0,9,4
5.385164807134504,9,16,4
3.0,4,4,1
5.385164807134504,16,9,4
2.23606797749979,4,0,1
3.3166247903554,1,1,9
3.605551275463989,4,0,9
3.605551275463989,9,0,4
3.0,1,4,4
3.605551275463989,0,4,9
2.23606797749979,1,0,4
2.23606797749979,4,1,0
2.23606797749979,0,4,1
3.605551275463989,4,0,9
1.0,0,1,0
5.0,25,0,0
2.23606797749979,0,4,1
2.23606797749979,0,4,1
