c,x,y,z
0,3.6,4.4,1.2
1,3.7,2.0,3.0
2,1.65,3.85,11.7
3,4.9,2.65,16.25
4,5.9,5.65,4.05
5,4.45,5.7,10.15
6,2.6,4.85,16.35
7,1.2,4.4,15.2
8,3.05,5.15,4.6
9,3.5,4.85,4.05
10,3.3,5.55,18.55
11,4.5,1.0,9.0
12,5.05,3.45,14.6
13,2.1,4.9,12.8
14,4.0,1.75,12.85
15,1.55,4.7,18.15
16,5.0,3.85,9.55
17,2.6,4.2,10.8
18,4.5,2.3,7.6
19,5.1,2.25,17.65
20,0.9,4.45,5.15
21,2.3,3.6,14.5
22,2.85,5.15,2.8
23,2.15,4.35,1.8
24,4.4,1.05,14.05
25,1.45,5.05,8.2
26,1.7,3.25,8.75
27,4.6,3.65,15.55
28,4.95,2.25,15.6
29,2.0,5.4,18.2
30,4.05,3.65,3.0
31,2.2,4.65,7.75
32,3.75,2.55,14.3
33,2.35,2.2,9.95
34,4.65,0.85,5.2
35,3.5,2.8,13.1
