c,x,y,z
0,2.8,2.3,3.5
1,2.4,4.25,17.85
2,5.45,4.8,2.55
3,2.45,4.05,11.2
4,1.7,4.25,13.05
5,3.35,5.2,15.65
6,3.45,5.4,3.05
7,2.85,4.7,2.75
8,4.2,5.55,5.15
9,4.9,4.25,16.15
10,2.85,5.05,11.6
11,4.75,2.2,6.45
12,2.55,3.45,10.4
13,3.35,2.6,18.75
14,3.9,2.15,13.45
15,1.45,4.2,10.95
16,4.45,1.5,11.65
17,4.4,1.6,18.4
18,4.1,4.65,10.95
19,4.55,5.55,15.0
20,2.9,2.9,12.9
21,5.4,3.3,14.8
22,2.9,3.45,9.25
23,1.25,4.95,8.6
24,5.55,3.05,14.7
25,3.5,3.25,15.55
26,5.7,3.4,17.3
27,2.8,1.7,9.9
28,4.3,6.4,6.3
29,2.55,2.05,9.3
30,5.4,4.0,14.0
31,4.65,2.75,3.0
32,1.85,4.45,15.3
33,2.8,4.8,10.0
34,1.45,2.45,11.6
35,4.1,3.45,11.95
