avg_Rgx2,avg_Rgy2,avg_Rgz2,SEx,SEy,SEz,avg_Rg2/3
0.0,0.0,33.25000000000001,0.0,0.0,0.0,11.083333333333336
0.47256944444444443,0.3907638888888889,16.364444444444448,0.08829640322533451,0.0653500054229091,1.0508285143535474,5.742592592592594
0.5622916666666665,0.43729166666666663,15.582638888888892,0.0729032555694123,0.06523160622272632,1.032347489334172,5.527407407407408
0.6545833333333335,0.4822222222222222,14.786249999999995,0.11105601064327857,0.05561005263569368,1.020471804300842,5.307685185185184
0.5954166666666666,0.5525694444444444,14.681597222222223,0.11312456699908363,0.11590279204351915,0.9249829961584805,5.276527777777778
0.5802777777777777,0.46465277777777775,14.640763888888895,0.08586498363397087,0.07660065434323189,1.0246642153218564,5.228564814814817
0.7352083333333334,0.5181944444444446,11.588263888888891,0.10902764571319472,0.08572471231042698,0.9893999695755382,4.280555555555556
1.005208333333333,0.68375,9.46673611111111,0.1450872197655111,0.08814549322676955,0.9325118132972543,3.718564814814814
0.9161805555555556,0.6164583333333334,9.282222222222224,0.11564233508452126,0.08201017255668822,1.0176598670175963,3.6049537037037047
0.8818055555555554,0.6575694444444444,7.695069444444444,0.12510216503934238,0.07712932901276555,0.9887882971036813,3.078148148148148
1.2609027777777777,0.7973611111111112,6.597708333333333,0.1484537750986797,0.13428554864853381,0.8940483843958744,2.8853240740740738
1.2611805555555557,0.9522916666666666,4.75,0.14996115522527528,0.15586606401238942,0.609122189113023,2.3211574074074073
1.324861111111111,1.091597222222222,3.582291666666667,0.13102877972232013,0.14544810182734036,0.5108371045363012,1.999583333333333
1.6409722222222223,1.0814583333333334,2.465347222222222,0.18632489646165432,0.1476981912697819,0.2750653449200208,1.729259259259259
1.596736111111111,1.1614583333333333,2.562777777777778,0.22055428954646447,0.14003823793991935,0.3570691956663683,1.7736574074074074
1.3979861111111112,1.1759722222222222,2.6800694444444453,0.16246735995283512,0.1502339537220865,0.4287679549448749,1.751342592592593
1.3613194444444443,1.1243055555555554,2.0497916666666667,0.1961098727843227,0.14811472692629687,0.23077598081995596,1.5118055555555554
0.9249305555555554,1.1833333333333336,2.0247916666666663,0.10338585867956902,0.13538891657059204,0.24593701153115002,1.377685185185185
1.3180555555555555,1.439513888888889,1.5543750000000005,0.15246698546848864,0.1735311605590325,0.1846178854847846,1.4373148148148152
1.168402777777778,1.1305555555555555,1.7632638888888885,0.15894849647456744,0.1465624328987937,0.21453146204874998,1.3540740740740738
1.0440972222222225,1.0963888888888889,1.6782638888888888,0.14702412314138738,0.17655056957008178,0.26156935974002365,1.272916666666667
1.2568055555555557,1.46625,1.8112500000000002,0.1881198645639599,0.18032137591287148,0.23791447751473874,1.5114351851851853
1.1097916666666665,1.4929861111111111,1.8499999999999999,0.16692650504134285,0.19223391266118528,0.2105285299069034,1.4842592592592592
1.2194444444444448,1.305625,1.4207638888888892,0.14252927543582414,0.13272631073569371,0.14892101412114242,1.315277777777778
1.3704166666666666,1.2029166666666666,1.5927777777777776,0.1812537492770402,0.14374858522423187,0.18532542639484298,1.3887037037037036
0.9795833333333337,1.6409722222222227,2.0483333333333333,0.0984659366207582,0.19575835134371997,0.33350308177819826,1.5562962962962967
1.1086111111111112,1.4811111111111113,1.5401388888888892,0.15896329704053222,0.17892731643855062,0.25195082003973496,1.3766203703703705
1.1749305555555556,1.4743055555555555,2.073125,0.13464188561593085,0.21176698061426683,0.4200413265642149,1.5741203703703703
1.1323611111111107,1.4702083333333336,1.9411805555555557,0.14383746284850446,0.1696064063805299,0.26726394209314097,1.5145833333333334
1.1493055555555556,1.2184722222222222,1.5781944444444447,0.14241788260198385,0.16249836011925226,0.1883011353405675,1.3153240740740741
1.0250694444444446,0.9827777777777776,1.8710416666666676,0.1348701420602658,0.10767205582201107,0.20425429059918085,1.2929629629629633
0.8902083333333333,1.172083333333333,1.3132638888888892,0.11744157509803733,0.1198587338137216,0.12802435824487604,1.125185185185185
1.3084722222222223,1.163472222222222,1.6276388888888893,0.1911240320129177,0.16473512523408795,0.17610577360345878,1.3665277777777778
1.4402777777777782,1.1795833333333332,1.6468055555555559,0.19958771438122738,0.16840741238917914,0.18526936661376966,1.4222222222222225
1.2777777777777777,1.4808333333333334,1.9448611111111112,0.20561125907621527,0.22580561242620742,0.2890697474543091,1.567824074074074
1.143611111111111,1.271527777777778,1.84875,0.15701141287897016,0.17712777531341026,0.20638432374408092,1.4212962962962965
1.2315972222222227,1.4722916666666663,1.565138888888889,0.148622349282094,0.21429198610199976,0.1654262455078452,1.4230092592592591
1.0749305555555555,1.3690972222222226,2.0712500000000005,0.12722630467127713,0.20664554790276402,0.2287767353619182,1.505092592592593
1.1272222222222226,1.0040972222222222,1.8599305555555559,0.134529595558482,0.11982709735983889,0.24106206155457885,1.330416666666667
1.3696527777777778,0.9151388888888891,2.182986111111111,0.13779233544043276,0.11384395406619117,0.2966949361103694,1.4892592592592593
1.2974999999999997,0.9522222222222224,1.8840277777777787,0.16440965821473416,0.11805726422666374,0.3222500304434606,1.377916666666667
