Re,Rx2,Ry2,Rz2
2.23606797749979,0,1,4
2.23606797749979,0,1,4
5.0,16,0,9
3.3166247903554,9,1,1
9.0,1,16,64
5.385164807134504,0,4,25
5.0,16,9,0
4.58257569495584,4,16,1
1.7320508075688772,1,1,1
5.0,0,25,0
3.0,0,0,9
5.0,9,0,16
3.605551275463989,4,0,9
4.123105625617661,4,9,4
3.3166247903554,1,1,9
3.605551275463989,0,9,4
3.3166247903554,9,1,1
5.744562646538029,4,25,4
4.58257569495584,16,4,1
3.0,1,4,4
4.123105625617661,0,1,16
6.082762530298219,0,1,36
4.123105625617661,9,4,4
4.123105625617661,4,4,9
4.123105625617661,0,1,16
3.3166247903554,1,1,9
2.23606797749979,0,1,4
3.3166247903554,1,9,1
5.0,0,9,16
2.23606797749979,1,0,4
6.557438524302,9,25,9
4.358898943540674,1,9,9
4.358898943540674,1,9,9
4.58257569495584,16,1,4
6.557438524302,25,9,9
1.7320508075688772,1,1,1
